#mu,eb,a_crit
0.670,0.60,0.041
0.510,0.61,0.045
0.490,0.47,0.065
0.430,0.05,0.262
0.710,0.33,0.101
0.660,0.31,0.111
0.560,0.58,0.047
0.610,0.35,0.080
0.550,0.22,0.143
0.630,0.00,0.251
0.700,0.14,0.173
0.650,0.07,0.204
0.670,0.61,0.039
0.510,0.62,0.043
0.590,0.12,0.193
0.600,0.10,0.194
0.710,0.34,0.099
0.580,0.04,0.239
0.490,0.48,0.064
0.640,0.03,0.236
0.660,0.32,0.103
0.530,0.15,0.173
0.610,0.36,0.080
0.670,0.62,0.039
0.690,0.02,0.223
0.540,0.29,0.102
0.560,0.59,0.046
0.550,0.23,0.141
0.670,0.63,0.037
0.700,0.15,0.171
0.490,0.49,0.062
0.590,0.13,0.193
0.510,0.63,0.041
0.710,0.35,0.093
0.610,0.37,0.078
0.670,0.64,0.037
0.660,0.33,0.083
0.560,0.60,0.044
0.530,0.16,0.172
0.510,0.64,0.040
0.480,0.15,0.179
0.490,0.50,0.061
0.700,0.16,0.162
0.600,0.11,0.192
0.670,0.65,0.036
0.580,0.05,0.236
0.540,0.30,0.098
0.560,0.61,0.043
0.610,0.38,0.075
0.670,0.66,0.034
0.550,0.24,0.134
0.590,0.14,0.180
0.660,0.34,0.083
0.640,0.04,0.223
0.560,0.62,0.042
0.630,0.01,0.240
0.650,0.08,0.203
0.710,0.36,0.094
0.490,0.51,0.058
0.540,0.31,0.095
0.690,0.03,0.212
0.530,0.17,0.163
0.510,0.65,0.039
0.610,0.39,0.074
0.700,0.17,0.160
0.600,0.12,0.192
0.720,0.52,0.048
0.430,0.06,0.235
0.660,0.35,0.096
0.540,0.32,0.091
0.510,0.66,0.038
0.710,0.37,0.090
0.670,0.67,0.033
0.560,0.63,0.040
0.590,0.15,0.178
0.690,0.04,0.208
0.480,0.16,0.178
0.720,0.53,0.047
0.580,0.06,0.216
0.550,0.25,0.124
0.530,0.18,0.161
0.630,0.02,0.239
0.600,0.13,0.191
0.670,0.68,0.032
0.510,0.67,0.037
0.710,0.38,0.069
0.610,0.40,0.071
0.720,0.54,0.046
0.660,0.36,0.075
0.700,0.18,0.159
0.560,0.64,0.039
0.540,0.33,0.089
0.690,0.05,0.208
0.720,0.55,0.045
0.510,0.68,0.036
0.710,0.39,0.069
0.670,0.69,0.031
0.640,0.05,0.223
0.590,0.16,0.177
0.560,0.65,0.038
0.610,0.41,0.070
0.660,0.37,0.074
0.700,0.19,0.155
0.430,0.07,0.236
0.600,0.14,0.180
0.720,0.56,0.044
0.670,0.70,0.030
0.530,0.19,0.155
0.560,0.66,0.036
0.710,0.40,0.086
0.550,0.26,0.119
0.510,0.69,0.034
0.660,0.38,0.074
0.610,0.42,0.068
0.540,0.34,0.087
0.580,0.07,0.216
0.560,0.67,0.035
0.650,0.09,0.202
0.720,0.57,0.043
0.510,0.70,0.033
0.710,0.41,0.064
0.590,0.17,0.163
0.690,0.06,0.207
0.670,0.71,0.029
0.660,0.39,0.070
0.560,0.68,0.034
0.720,0.58,0.042
0.600,0.15,0.176
0.610,0.43,0.066
0.560,0.69,0.034
0.510,0.71,0.032
0.700,0.20,0.148
0.660,0.40,0.070
0.670,0.72,0.028
0.560,0.70,0.032
0.710,0.42,0.062
0.540,0.35,0.086
0.480,0.17,0.167
0.510,0.72,0.031
0.720,0.59,0.040
0.630,0.03,0.233
0.670,0.73,0.027
0.550,0.27,0.106
0.560,0.71,0.031
0.640,0.06,0.217
0.660,0.41,0.067
0.580,0.08,0.214
0.510,0.73,0.030
0.530,0.21,0.152
0.610,0.44,0.064
0.650,0.10,0.200
0.720,0.60,0.039
0.700,0.21,0.148
0.710,0.43,0.061
0.560,0.72,0.030
0.510,0.74,0.029
0.540,0.36,0.084
0.430,0.08,0.216
0.600,0.16,0.176
0.560,0.73,0.029
0.690,0.07,0.205
0.670,0.74,0.026
0.720,0.61,0.038
0.610,0.45,0.065
0.560,0.74,0.028
0.660,0.42,0.066
0.710,0.44,0.059
0.530,0.22,0.143
0.550,0.28,0.105
0.480,0.18,0.165
0.630,0.04,0.225
0.720,0.62,0.037
0.560,0.75,0.027
0.670,0.75,0.024
0.660,0.43,0.064
0.700,0.22,0.140
0.640,0.07,0.206
0.510,0.75,0.028
0.560,0.76,0.026
0.660,0.44,0.063
0.580,0.09,0.213
0.690,0.08,0.196
0.540,0.37,0.081
0.610,0.46,0.062
0.560,0.77,0.025
0.530,0.23,0.136
0.720,0.63,0.036
0.710,0.45,0.058
0.670,0.76,0.024
0.660,0.45,0.061
0.600,0.17,0.164
0.510,0.76,0.026
0.670,0.77,0.023
0.660,0.46,0.060
0.630,0.05,0.225
0.720,0.64,0.035
0.610,0.47,0.061
0.560,0.78,0.023
0.510,0.77,0.025
0.700,0.23,0.135
0.480,0.19,0.156
0.650,0.11,0.185
0.710,0.46,0.058
0.550,0.29,0.099
0.690,0.09,0.193
0.510,0.78,0.024
0.660,0.47,0.058
0.560,0.79,0.022
0.720,0.65,0.034
0.610,0.48,0.058
0.540,0.38,0.079
0.600,0.18,0.158
0.640,0.08,0.204
0.560,0.80,0.021
0.530,0.24,0.131
0.510,0.79,0.023
0.660,0.48,0.056
0.430,0.09,0.215
0.580,0.10,0.199
0.710,0.47,0.056
0.670,0.78,0.022
0.700,0.24,0.132
0.720,0.66,0.033
0.510,0.80,0.022
0.610,0.49,0.057
0.540,0.39,0.078
0.660,0.49,0.055
0.630,0.06,0.217
0.690,0.10,0.192
0.550,0.30,0.096
0.480,0.20,0.149
0.720,0.67,0.032
0.670,0.79,0.021
0.710,0.48,0.054
0.700,0.25,0.123
0.650,0.12,0.183
0.610,0.50,0.056
0.720,0.68,0.031
0.600,0.19,0.153
0.710,0.49,0.052
0.580,0.11,0.196
0.670,0.80,0.020
0.720,0.69,0.030
0.660,0.50,0.054
0.640,0.09,0.203
0.690,0.11,0.186
0.540,0.40,0.076
0.530,0.25,0.113
0.700,0.26,0.121
0.610,0.51,0.054
0.650,0.13,0.182
0.630,0.07,0.207
0.480,0.21,0.132
0.520,0.00,0.272
0.710,0.50,0.052
0.660,0.51,0.052
0.720,0.70,0.029
0.610,0.52,0.053
0.690,0.12,0.177
0.580,0.12,0.195
0.720,0.71,0.028
0.700,0.27,0.122
0.540,0.41,0.074
0.720,0.72,0.027
0.430,0.10,0.200
0.550,0.31,0.095
0.610,0.53,0.052
0.720,0.73,0.026
0.710,0.51,0.050
0.570,0.00,0.267
0.600,0.20,0.145
0.610,0.54,0.051
0.720,0.74,0.025
0.630,0.08,0.206
0.690,0.13,0.177
0.680,0.00,0.237
0.700,0.28,0.115
0.520,0.01,0.271
0.720,0.75,0.024
0.660,0.52,0.051
0.650,0.14,0.180
0.610,0.55,0.049
0.480,0.22,0.124
0.720,0.76,0.023
0.640,0.10,0.191
0.710,0.52,0.049
0.690,0.14,0.174
0.660,0.53,0.050
0.530,0.26,0.111
0.610,0.56,0.048
0.580,0.13,0.194
0.600,0.21,0.144
0.700,0.29,0.121
0.540,0.42,0.072
0.630,0.09,0.205
0.720,0.77,0.022
0.550,0.32,0.090
0.720,0.78,0.021
0.480,0.23,0.124
0.690,0.15,0.172
0.610,0.57,0.047
0.700,0.30,0.109
0.720,0.79,0.020
0.540,0.43,0.071
0.710,0.53,0.047
0.630,0.10,0.197
0.570,0.01,0.266
0.430,0.11,0.199
0.640,0.11,0.187
0.720,0.80,0.019
0.530,0.27,0.105
0.590,0.18,0.160
0.610,0.58,0.046
0.650,0.15,0.178
0.660,0.54,0.049
0.600,0.22,0.141
0.580,0.14,0.194
0.540,0.44,0.068
0.550,0.33,0.089
0.680,0.01,0.236
0.710,0.54,0.047
0.610,0.59,0.044
0.570,0.02,0.244
0.700,0.31,0.107
0.520,0.02,0.253
0.690,0.16,0.165
0.610,0.60,0.043
0.540,0.45,0.067
0.480,0.24,0.119
0.710,0.55,0.046
0.530,0.28,0.103
0.610,0.61,0.041
0.590,0.19,0.154
0.550,0.34,0.086
0.640,0.12,0.185
0.660,0.55,0.047
0.580,0.15,0.179
0.690,0.17,0.161
0.710,0.56,0.044
0.650,0.16,0.170
0.570,0.03,0.244
0.700,0.32,0.106
0.630,0.11,0.188
0.610,0.62,0.040
0.600,0.23,0.135
0.540,0.46,0.065
0.730,0.00,0.218
0.530,0.29,0.100
0.550,0.35,0.085
0.690,0.18,0.161
0.640,0.13,0.185
0.590,0.20,0.154
0.480,0.25,0.117
0.610,0.63,0.039
0.660,0.56,0.046
0.710,0.57,0.043
0.700,0.33,0.101
0.540,0.47,0.065
0.690,0.19,0.157
0.550,0.36,0.083
0.520,0.03,0.252
0.710,0.58,0.042
0.430,0.12,0.198
0.680,0.02,0.230
0.570,0.04,0.241
0.580,0.16,0.179
0.600,0.24,0.135
0.610,0.64,0.038
0.640,0.14,0.179
0.660,0.57,0.045
0.540,0.48,0.061
0.700,0.34,0.100
0.690,0.20,0.151
0.660,0.58,0.044
0.530,0.30,0.097
0.710,0.59,0.041
0.480,0.26,0.111
0.630,0.12,0.187
0.590,0.21,0.143
0.610,0.65,0.037
0.660,0.59,0.042
0.650,0.17,0.161
0.690,0.21,0.147
0.660,0.60,0.041
0.700,0.35,0.099
0.710,0.60,0.040
0.730,0.01,0.217
0.600,0.25,0.129
0.580,0.17,0.165
0.570,0.05,0.238
0.660,0.61,0.040
0.540,0.49,0.060
0.710,0.61,0.039
0.610,0.66,0.036
0.530,0.31,0.094
0.640,0.15,0.175
0.480,0.27,0.108
0.700,0.36,0.097
0.660,0.62,0.039
0.540,0.50,0.059
0.570,0.06,0.218
0.650,0.18,0.156
0.690,0.22,0.139
0.710,0.62,0.038
0.610,0.67,0.034
0.630,0.13,0.186
0.520,0.04,0.250
0.660,0.63,0.038
0.530,0.32,0.093
0.540,0.51,0.058
0.550,0.37,0.080
0.710,0.63,0.037
0.580,0.18,0.154
0.430,0.13,0.197
0.590,0.22,0.143
0.600,0.26,0.124
0.610,0.68,0.033
0.690,0.23,0.132
0.680,0.03,0.223
0.640,0.16,0.170
0.730,0.02,0.211
0.700,0.37,0.085
0.650,0.19,0.157
0.710,0.64,0.035
0.610,0.69,0.032
0.690,0.24,0.132
0.540,0.52,0.055
0.610,0.70,0.031
0.480,0.28,0.106
0.570,0.07,0.217
0.610,0.71,0.030
0.530,0.33,0.090
0.710,0.65,0.034
0.590,0.23,0.137
0.550,0.38,0.078
0.580,0.19,0.154
0.700,0.38,0.089
0.660,0.64,0.036
0.650,0.20,0.146
0.610,0.72,0.029
0.610,0.73,0.028
0.710,0.66,0.033
0.690,0.25,0.125
0.660,0.65,0.035
0.610,0.74,0.027
0.600,0.27,0.128
0.520,0.05,0.248
0.630,0.14,0.175
0.480,0.29,0.103
0.640,0.17,0.162
0.540,0.53,0.054
0.430,0.14,0.185
0.580,0.20,0.150
0.610,0.75,0.026
0.660,0.66,0.034
0.700,0.39,0.068
0.590,0.24,0.135
0.650,0.21,0.143
0.570,0.08,0.216
0.530,0.34,0.088
0.550,0.39,0.076
0.610,0.76,0.025
0.710,0.67,0.032
0.600,0.28,0.118
0.690,0.26,0.125
0.660,0.67,0.033
0.730,0.03,0.201
0.680,0.04,0.213
0.610,0.77,0.024
0.540,0.54,0.053
0.730,0.74,0.025
0.610,0.78,0.023
0.700,0.40,0.066
0.570,0.09,0.215
0.580,0.21,0.146
0.690,0.27,0.120
0.530,0.35,0.086
0.730,0.75,0.023
0.610,0.79,0.022
0.630,0.15,0.172
0.590,0.25,0.128
0.710,0.68,0.031
0.520,0.06,0.226
0.660,0.68,0.032
0.600,0.29,0.098
0.640,0.18,0.159
0.550,0.40,0.074
0.610,0.80,0.021
0.730,0.76,0.023
0.710,0.69,0.030
0.540,0.55,0.052
0.700,0.41,0.064
0.580,0.23,0.138
0.530,0.36,0.084
0.660,0.69,0.031
0.590,0.26,0.125
0.570,0.10,0.197
0.730,0.77,0.022
0.630,0.16,0.172
0.710,0.70,0.029
0.650,0.22,0.138
0.730,0.04,0.201
0.540,0.56,0.050
0.730,0.78,0.021
0.660,0.70,0.030
0.690,0.28,0.115
0.680,0.05,0.213
0.710,0.71,0.028
0.520,0.07,0.225
0.700,0.42,0.063
0.730,0.79,0.020
0.600,0.30,0.092
0.710,0.72,0.027
0.660,0.71,0.029
0.550,0.41,0.074
0.540,0.57,0.049
0.530,0.37,0.082
0.730,0.80,0.019
0.640,0.19,0.158
0.710,0.73,0.026
0.660,0.72,0.028
0.580,0.24,0.138
0.570,0.11,0.197
0.630,0.17,0.171
0.430,0.15,0.184
0.540,0.58,0.048
0.710,0.74,0.025
0.590,0.27,0.121
0.600,0.31,0.091
0.700,0.43,0.062
0.690,0.29,0.113
0.660,0.73,0.027
0.710,0.75,0.024
0.540,0.59,0.045
0.530,0.38,0.078
0.550,0.42,0.072
0.650,0.23,0.137
0.620,0.00,0.254
0.520,0.08,0.224
0.710,0.76,0.023
0.540,0.60,0.045
0.700,0.44,0.062
0.640,0.20,0.146
0.690,0.30,0.113
0.730,0.05,0.199
0.580,0.25,0.130
0.680,0.06,0.209
0.590,0.28,0.109
0.530,0.39,0.078
0.570,0.12,0.196
0.710,0.77,0.022
0.660,0.74,0.026
0.600,0.34,0.083
0.540,0.61,0.043
0.740,0.00,0.212
0.550,0.43,0.070
0.650,0.24,0.131
0.710,0.78,0.021
0.430,0.16,0.172
0.700,0.45,0.059
0.710,0.79,0.020
0.680,0.07,0.202
0.630,0.18,0.159
0.660,0.75,0.025
0.520,0.09,0.224
0.690,0.31,0.106
0.710,0.80,0.019
0.600,0.35,0.080
0.750,0.15,0.163
0.700,0.46,0.057
0.650,0.25,0.130
0.550,0.44,0.069
0.640,0.21,0.139
0.660,0.76,0.024
0.680,0.08,0.197
0.760,0.37,0.087
0.590,0.29,0.096
0.620,0.01,0.252
0.690,0.32,0.103
0.580,0.26,0.125
0.570,0.13,0.195
0.630,0.19,0.159
0.730,0.06,0.196
0.600,0.36,0.080
0.690,0.33,0.099
0.700,0.47,0.056
0.520,0.10,0.204
0.750,0.16,0.160
0.680,0.09,0.196
0.650,0.26,0.124
0.640,0.22,0.147
0.550,0.45,0.066
0.660,0.77,0.023
0.580,0.27,0.122
0.590,0.30,0.094
0.600,0.37,0.079
0.760,0.38,0.088
0.430,0.17,0.160
0.700,0.48,0.055
0.690,0.34,0.099
0.680,0.10,0.192
0.720,0.00,0.224
0.570,0.14,0.180
0.650,0.27,0.122
0.550,0.46,0.065
0.750,0.17,0.152
0.660,0.78,0.022
0.740,0.01,0.213
0.700,0.49,0.054
0.580,0.28,0.100
0.600,0.38,0.075
0.680,0.11,0.188
0.690,0.35,0.093
0.630,0.20,0.149
0.590,0.31,0.092
0.650,0.28,0.116
0.520,0.11,0.203
0.660,0.79,0.021
0.760,0.39,0.083
0.550,0.47,0.062
0.700,0.50,0.052
0.690,0.36,0.074
0.640,0.23,0.135
0.750,0.18,0.150
0.600,0.39,0.074
0.680,0.12,0.178
0.580,0.29,0.097
0.570,0.15,0.180
0.430,0.18,0.147
0.660,0.80,0.020
0.730,0.07,0.196
0.700,0.51,0.051
0.550,0.48,0.061
0.650,0.29,0.115
0.740,0.02,0.209
0.620,0.02,0.241
0.600,0.40,0.071
0.720,0.01,0.221
0.680,0.13,0.177
0.690,0.37,0.090
0.760,0.40,0.081
0.630,0.21,0.140
0.570,0.16,0.180
0.580,0.30,0.096
0.640,0.24,0.132
0.690,0.38,0.073
0.550,0.49,0.060
0.600,0.41,0.071
0.520,0.12,0.202
0.590,0.32,0.088
0.430,0.19,0.144
0.680,0.14,0.177
0.650,0.30,0.111
0.550,0.50,0.058
0.600,0.42,0.068
0.750,0.19,0.150
0.580,0.31,0.090
0.700,0.52,0.049
0.690,0.39,0.069
0.640,0.25,0.128
0.570,0.17,0.166
0.680,0.15,0.172
0.630,0.22,0.149
0.550,0.51,0.057
0.600,0.43,0.066
0.760,0.41,0.081
0.700,0.53,0.048
0.520,0.13,0.186
0.580,0.32,0.089
0.690,0.40,0.068
0.750,0.20,0.149
0.730,0.08,0.192
0.570,0.18,0.157
0.680,0.16,0.165
0.600,0.44,0.066
0.670,0.00,0.239
0.740,0.03,0.200
0.590,0.33,0.085
0.650,0.31,0.111
0.430,0.20,0.141
0.630,0.23,0.138
0.700,0.54,0.047
0.760,0.42,0.079
0.690,0.41,0.065
0.750,0.21,0.145
0.720,0.02,0.221
0.580,0.33,0.085
0.680,0.17,0.163
0.520,0.14,0.173
0.640,0.26,0.123
0.600,0.45,0.064
0.700,0.55,0.046
0.550,0.52,0.056
0.620,0.03,0.237
0.570,0.19,0.156
0.760,0.43,0.079
0.680,0.18,0.162
0.650,0.32,0.094
0.550,0.53,0.054
0.600,0.46,0.062
0.590,0.34,0.084
0.690,0.42,0.064
0.700,0.56,0.045
0.580,0.34,0.083
0.750,0.22,0.138
0.570,0.20,0.148
0.770,0.59,0.038
0.550,0.54,0.052
0.670,0.01,0.239
0.700,0.57,0.044
0.650,0.33,0.082
0.760,0.44,0.056
0.600,0.47,0.060
0.740,0.04,0.200
0.430,0.21,0.136
0.730,0.09,0.190
0.700,0.58,0.042
0.690,0.43,0.063
0.570,0.21,0.147
0.590,0.35,0.083
0.630,0.24,0.133
0.680,0.19,0.152
0.550,0.55,0.050
0.770,0.60,0.038
0.760,0.45,0.056
0.580,0.35,0.082
0.650,0.34,0.082
0.750,0.23,0.139
0.600,0.48,0.059
0.720,0.03,0.203
0.690,0.44,0.060
0.620,0.04,0.230
0.550,0.56,0.050
0.700,0.59,0.041
0.770,0.61,0.036
0.600,0.49,0.058
0.640,0.27,0.119
0.570,0.22,0.147
0.730,0.10,0.181
0.690,0.45,0.059
0.580,0.36,0.080
0.650,0.35,0.079
0.760,0.46,0.055
0.590,0.36,0.080
0.770,0.62,0.035
0.600,0.50,0.056
0.550,0.57,0.048
0.700,0.60,0.040
0.770,0.63,0.035
0.740,0.05,0.198
0.670,0.02,0.232
0.680,0.20,0.147
0.700,0.61,0.038
0.690,0.46,0.058
0.720,0.04,0.203
0.750,0.24,0.137
0.790,0.00,0.194
0.580,0.37,0.079
0.770,0.64,0.033
0.600,0.51,0.055
0.570,0.23,0.137
0.630,0.25,0.127
0.760,0.47,0.053
0.730,0.11,0.181
0.550,0.58,0.047
0.650,0.36,0.075
0.700,0.62,0.037
0.690,0.47,0.058
0.600,0.52,0.054
0.640,0.28,0.119
0.770,0.65,0.033
0.690,0.48,0.055
0.680,0.21,0.143
0.580,0.38,0.077
0.590,0.37,0.079
0.570,0.24,0.139
0.770,0.66,0.032
0.760,0.48,0.052
0.550,0.59,0.045
0.650,0.37,0.075
0.600,0.53,0.052
0.750,0.25,0.126
0.700,0.63,0.037
0.690,0.49,0.054
0.630,0.26,0.124
0.640,0.29,0.114
0.720,0.05,0.202
0.770,0.67,0.031
0.670,0.03,0.220
0.740,0.06,0.194
0.620,0.05,0.227
0.550,0.60,0.045
0.580,0.39,0.074
0.680,0.22,0.142
0.790,0.01,0.194
0.700,0.64,0.036
0.650,0.38,0.072
0.730,0.12,0.177
0.690,0.50,0.052
0.630,0.27,0.120
0.700,0.65,0.035
0.750,0.26,0.123
0.800,0.22,0.130
0.760,0.49,0.051
0.690,0.51,0.051
0.680,0.23,0.131
0.650,0.39,0.071
0.580,0.40,0.073
0.700,0.66,0.034
0.590,0.38,0.076
0.600,0.54,0.051
0.750,0.27,0.120
0.770,0.68,0.029
0.550,0.61,0.043
0.690,0.52,0.050
0.640,0.30,0.112
0.700,0.67,0.032
0.730,0.13,0.171
0.620,0.06,0.220
0.600,0.55,0.050
0.700,0.68,0.032
0.550,0.62,0.042
0.690,0.53,0.049
0.630,0.28,0.119
0.580,0.41,0.072
0.760,0.50,0.050
0.720,0.06,0.201
0.790,0.02,0.193
0.750,0.28,0.122
0.800,0.23,0.130
0.680,0.24,0.133
0.590,0.39,0.074
0.740,0.07,0.192
0.700,0.69,0.030
0.600,0.56,0.049
0.550,0.63,0.041
0.690,0.54,0.047
0.730,0.14,0.169
0.580,0.42,0.069
0.700,0.70,0.029
0.800,0.24,0.127
0.640,0.31,0.107
0.770,0.69,0.028
0.600,0.57,0.047
0.690,0.55,0.046
0.550,0.64,0.040
0.760,0.51,0.048
0.590,0.40,0.073
0.650,0.40,0.069
0.750,0.29,0.115
0.680,0.25,0.124
0.800,0.25,0.121
0.600,0.58,0.045
0.630,0.29,0.117
0.770,0.70,0.027
0.670,0.04,0.215
0.620,0.07,0.209
0.700,0.71,0.028
0.730,0.15,0.166
0.550,0.65,0.038
0.690,0.56,0.045
0.790,0.03,0.184
0.600,0.59,0.044
0.580,0.43,0.068
0.800,0.26,0.120
0.590,0.41,0.071
0.770,0.71,0.027
0.550,0.66,0.038
0.760,0.52,0.046
0.700,0.72,0.027
0.680,0.26,0.121
0.690,0.57,0.043
0.720,0.07,0.198
0.600,0.60,0.042
0.650,0.41,0.068
0.630,0.30,0.109
0.640,0.32,0.089
0.750,0.30,0.113
0.770,0.72,0.026
0.740,0.08,0.189
0.550,0.67,0.036
0.800,0.27,0.120
0.580,0.44,0.065
0.700,0.73,0.026
0.690,0.58,0.043
0.760,0.53,0.045
0.650,0.42,0.066
0.770,0.73,0.025
0.750,0.31,0.107
0.600,0.61,0.041
0.690,0.59,0.042
0.550,0.68,0.035
0.640,0.33,0.084
0.770,0.74,0.024
0.590,0.42,0.069
0.700,0.74,0.025
0.670,0.05,0.215
0.760,0.54,0.044
0.690,0.60,0.040
0.650,0.43,0.065
0.550,0.69,0.034
0.790,0.04,0.184
0.630,0.31,0.088
0.800,0.28,0.114
0.620,0.08,0.208
0.600,0.62,0.040
0.770,0.75,0.023
0.700,0.75,0.024
0.680,0.27,0.119
0.690,0.61,0.039
0.580,0.45,0.065
0.550,0.70,0.032
0.750,0.32,0.107
0.700,0.76,0.023
0.640,0.34,0.082
0.770,0.76,0.022
0.730,0.16,0.165
0.600,0.63,0.039
0.740,0.09,0.185
0.550,0.71,0.031
0.680,0.28,0.119
0.800,0.29,0.112
0.770,0.77,0.021
0.760,0.55,0.044
0.700,0.77,0.022
0.590,0.43,0.066
0.770,0.78,0.020
0.550,0.72,0.030
0.690,0.62,0.038
0.720,0.08,0.194
0.630,0.32,0.100
0.680,0.29,0.114
0.800,0.30,0.108
0.750,0.33,0.104
0.650,0.44,0.063
0.550,0.73,0.029
0.620,0.09,0.207
0.690,0.63,0.037
0.600,0.64,0.038
0.700,0.78,0.021
0.580,0.46,0.064
0.590,0.44,0.066
0.640,0.35,0.081
0.760,0.56,0.042
0.690,0.64,0.035
0.800,0.31,0.106
0.600,0.65,0.037
0.680,0.30,0.106
0.550,0.74,0.028
0.730,0.17,0.164
0.740,0.10,0.180
0.790,0.05,0.184
0.550,0.75,0.027
0.690,0.65,0.034
0.600,0.66,0.036
0.800,0.32,0.105
0.670,0.06,0.215
0.770,0.79,0.019
0.700,0.79,0.020
0.590,0.45,0.064
0.680,0.31,0.109
0.760,0.57,0.041
0.550,0.76,0.026
0.690,0.66,0.033
0.770,0.80,0.018
0.600,0.67,0.034
0.640,0.36,0.077
0.800,0.33,0.097
0.700,0.80,0.019
0.750,0.34,0.099
0.690,0.67,0.033
0.600,0.68,0.034
0.550,0.77,0.025
0.680,0.32,0.107
0.800,0.34,0.096
0.600,0.69,0.033
0.630,0.33,0.085
0.550,0.78,0.023
0.690,0.68,0.031
0.650,0.45,0.061
0.740,0.11,0.178
0.730,0.18,0.154
0.720,0.09,0.188
0.550,0.79,0.023
0.600,0.70,0.031
0.800,0.35,0.097
0.620,0.10,0.197
0.750,0.35,0.095
0.640,0.37,0.075
0.580,0.47,0.062
0.590,0.46,0.063
0.600,0.71,0.030
0.760,0.58,0.040
0.690,0.69,0.030
0.670,0.07,0.205
0.680,0.33,0.103
0.550,0.80,0.021
0.690,0.70,0.030
0.650,0.46,0.060
0.600,0.72,0.029
0.630,0.34,0.083
0.740,0.12,0.177
0.780,0.00,0.198
0.800,0.36,0.096
0.720,0.10,0.184
0.600,0.73,0.028
0.590,0.47,0.061
0.580,0.48,0.060
0.760,0.59,0.039
0.690,0.71,0.028
0.750,0.36,0.095
0.600,0.74,0.027
0.640,0.38,0.073
0.730,0.19,0.152
0.680,0.34,0.097
0.690,0.72,0.028
0.650,0.47,0.058
0.800,0.37,0.090
0.690,0.73,0.026
0.710,0.00,0.226
0.760,0.60,0.038
0.600,0.75,0.026
0.580,0.49,0.059
0.690,0.74,0.025
0.790,0.06,0.178
0.800,0.38,0.085
0.630,0.35,0.080
0.750,0.37,0.093
0.690,0.75,0.024
0.720,0.11,0.183
0.670,0.08,0.199
0.640,0.39,0.072
0.650,0.48,0.058
0.600,0.76,0.025
0.620,0.11,0.190
0.590,0.48,0.060
0.740,0.13,0.171
0.690,0.76,0.024
0.680,0.35,0.090
0.600,0.77,0.024
0.800,0.39,0.080
0.810,0.44,0.068
0.690,0.77,0.022
0.760,0.61,0.037
0.590,0.49,0.059
0.650,0.49,0.056
0.600,0.78,0.023
0.780,0.01,0.197
0.750,0.38,0.085
0.690,0.78,0.022
0.730,0.20,0.151
0.600,0.79,0.022
0.680,0.36,0.075
0.800,0.40,0.081
0.810,0.45,0.071
0.690,0.79,0.020
0.760,0.62,0.036
0.720,0.12,0.180
0.630,0.36,0.078
0.600,0.80,0.021
0.640,0.40,0.070
0.620,0.12,0.189
0.690,0.80,0.019
0.650,0.50,0.055
0.670,0.09,0.197
0.590,0.50,0.056
0.810,0.46,0.073
0.750,0.39,0.085
0.800,0.41,0.077
0.740,0.14,0.166
0.790,0.07,0.178
0.680,0.37,0.074
0.810,0.47,0.065
0.710,0.01,0.227
0.560,0.00,0.269
0.760,0.63,0.035
0.810,0.48,0.065
0.590,0.51,0.055
0.730,0.21,0.144
0.650,0.51,0.053
0.680,0.38,0.072
0.640,0.41,0.069
0.810,0.49,0.048
0.800,0.42,0.079
0.650,0.52,0.052
0.750,0.40,0.083
0.810,0.50,0.047
0.780,0.02,0.193
0.740,0.15,0.166
0.720,0.13,0.172
0.630,0.37,0.076
0.800,0.43,0.071
0.730,0.22,0.140
0.590,0.52,0.055
0.750,0.41,0.080
0.680,0.39,0.069
0.810,0.51,0.058
0.650,0.53,0.049
0.760,0.64,0.034
0.810,0.52,0.059
0.640,0.42,0.066
0.590,0.53,0.052
0.650,0.54,0.049
0.790,0.08,0.174
0.800,0.44,0.070
0.750,0.42,0.060
0.810,0.53,0.043
0.560,0.01,0.268
0.680,0.40,0.068
0.760,0.65,0.033
0.650,0.55,0.048
0.670,0.10,0.196
0.730,0.23,0.135
0.590,0.54,0.051
0.700,0.00,0.228
0.810,0.54,0.042
0.630,0.38,0.074
0.740,0.16,0.163
0.710,0.02,0.220
0.800,0.45,0.068
0.620,0.13,0.188
0.750,0.43,0.078
0.640,0.43,0.065
0.720,0.14,0.170
0.650,0.56,0.047
0.810,0.55,0.041
0.590,0.55,0.050
0.780,0.03,0.188
0.760,0.66,0.032
0.810,0.56,0.040
0.800,0.46,0.066
0.590,0.56,0.048
0.650,0.57,0.045
0.800,0.47,0.067
0.650,0.58,0.044
0.760,0.67,0.031
0.810,0.57,0.039
0.630,0.39,0.072
0.790,0.09,0.169
0.590,0.57,0.047
0.750,0.44,0.058
0.560,0.02,0.247
0.800,0.48,0.049
0.640,0.44,0.063
0.680,0.41,0.065
0.740,0.17,0.153
0.810,0.58,0.038
0.650,0.59,0.043
0.720,0.15,0.168
0.730,0.24,0.133
0.760,0.68,0.030
0.590,0.58,0.046
0.670,0.11,0.191
0.800,0.49,0.064
0.620,0.14,0.175
0.820,0.66,0.030
0.750,0.45,0.057
0.650,0.60,0.042
0.810,0.59,0.036
0.680,0.42,0.066
0.790,0.10,0.164
0.590,0.59,0.044
0.630,0.40,0.070
0.740,0.18,0.152
0.800,0.50,0.047
